text_a,text_b,label
Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,0.0
Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,1.0
Dhaka Weaving Workshop. Discover Dhaka Weaving Workshop with our expert instructors. Perfect for beginners.,Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,1.0
Vipassana Meditation. Immersive Vipassana Meditation experience. Learn traditional techniques and modern styles.,Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,1.0
Cinnamon Roll Sunday. Master the art of Cinnamon Roll Sunday. A hands-on creative session in Kathmandu.,Strawberry Shortcake Basics. Join our Strawberry Shortcake Basics workshop. All materials provided for a fun afternoon.,1.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,1.0
Handmade Lokta Paper. Master the art of Handmade Lokta Paper. A hands-on creative session in Kathmandu.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,0.0
Strawberry Shortcake Basics. Immersive Strawberry Shortcake Basics experience. Learn traditional techniques and modern styles.,New York Cheesecake. Discover New York Cheesecake with our expert instructors. Perfect for beginners.,1.0
Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,0.0
Cupcake Decoration. Immersive Cupcake Decoration experience. Learn traditional techniques and modern styles.,Himalayan Herbal Tea Science. Master the art of Himalayan Herbal Tea Science. A hands-on creative session in Kathmandu.,0.0
Tibetan Singing Bowl Healing. Discover Tibetan Singing Bowl Healing with our expert instructors. Perfect for beginners.,Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,0.0
Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,Oil Painting Portraits. Master the art of Oil Painting Portraits. A hands-on creative session in Kathmandu.,1.0
Himalayan Yoga Flow. Discover Himalayan Yoga Flow with our expert instructors. Perfect for beginners.,Chocolate Truffle Workshops. Master the art of Chocolate Truffle Workshops. A hands-on creative session in Kathmandu.,0.0
Mithila Painting Studio. Join our Mithila Painting Studio workshop. All materials provided for a fun afternoon.,Watercolor Landscapes. Master the art of Watercolor Landscapes. A hands-on creative session in Kathmandu.,0.0
Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,0.0
Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,Handmade Lokta Paper. Join our Handmade Lokta Paper workshop. All materials provided for a fun afternoon.,1.0
Watercolor Landscapes. Immersive Watercolor Landscapes experience. Learn traditional techniques and modern styles.,Devanagari Calligraphy. Master the art of Devanagari Calligraphy. A hands-on creative session in Kathmandu.,1.0
Sound Bath Experience. Immersive Sound Bath Experience experience. Learn traditional techniques and modern styles.,Traditional Mask Painting. Immersive Traditional Mask Painting experience. Learn traditional techniques and modern styles.,0.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,0.0
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Himalayan Yoga Flow. Immersive Himalayan Yoga Flow experience. Learn traditional techniques and modern styles.,1.0
Sound Bath Experience. Immersive Sound Bath Experience experience. Learn traditional techniques and modern styles.,Vipassana Meditation. Master the art of Vipassana Meditation. A hands-on creative session in Kathmandu.,1.0
Artisan Donut Glazing. Master the art of Artisan Donut Glazing. A hands-on creative session in Kathmandu.,Sourdough Bread Making. Discover Sourdough Bread Making with our expert instructors. Perfect for beginners.,1.0
Double Chocolate Brownies. Join our Double Chocolate Brownies workshop. All materials provided for a fun afternoon.,Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,0.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Discover Himalayan Yoga Flow with our expert instructors. Perfect for beginners.,0.0
Handmade Lokta Paper. Join our Handmade Lokta Paper workshop. All materials provided for a fun afternoon.,Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,0.0
Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,Pencil Sketching Kathmandu. Join our Pencil Sketching Kathmandu workshop. All materials provided for a fun afternoon.,1.0
Traditional Mask Painting. Discover Traditional Mask Painting with our expert instructors. Perfect for beginners.,Japanese Souffle Pancakes. Join our Japanese Souffle Pancakes workshop. All materials provided for a fun afternoon.,0.0
Metal Hammering (Copper). Discover Metal Hammering (Copper) with our expert instructors. Perfect for beginners.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,1.0
New York Cheesecake. Join our New York Cheesecake workshop. All materials provided for a fun afternoon.,Cupcake Decoration. Immersive Cupcake Decoration experience. Learn traditional techniques and modern styles.,1.0
Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,0.0
Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,Tibetan Singing Bowl Healing. Discover Tibetan Singing Bowl Healing with our expert instructors. Perfect for beginners.,0.0
Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,Pencil Sketching Kathmandu. Master the art of Pencil Sketching Kathmandu. A hands-on creative session in Kathmandu.,0.0
Charcoal Life Drawing. Discover Charcoal Life Drawing with our expert instructors. Perfect for beginners.,Handmade Lokta Paper. Discover Handmade Lokta Paper with our expert instructors. Perfect for beginners.,0.0
Thimi Pottery Wheel. Join our Thimi Pottery Wheel workshop. All materials provided for a fun afternoon.,Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,1.0
Thimi Pottery Wheel. Discover Thimi Pottery Wheel with our expert instructors. Perfect for beginners.,Double Chocolate Brownies. Discover Double Chocolate Brownies with our expert instructors. Perfect for beginners.,0.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,1.0
Mithila Painting Studio. Join our Mithila Painting Studio workshop. All materials provided for a fun afternoon.,Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,1.0
Artisan Donut Glazing. Join our Artisan Donut Glazing workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Master the art of Vipassana Meditation. A hands-on creative session in Kathmandu.,0.0
Forest Bathing (Shivapuri). Discover Forest Bathing (Shivapuri) with our expert instructors. Perfect for beginners.,Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,0.0
Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,Belgian Waffle Making. Join our Belgian Waffle Making workshop. All materials provided for a fun afternoon.,0.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,0.0
Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,Handmade Lokta Paper. Join our Handmade Lokta Paper workshop. All materials provided for a fun afternoon.,1.0
Sourdough Bread Making. Discover Sourdough Bread Making with our expert instructors. Perfect for beginners.,Japanese Souffle Pancakes. Join our Japanese Souffle Pancakes workshop. All materials provided for a fun afternoon.,1.0
Double Chocolate Brownies. Master the art of Double Chocolate Brownies. A hands-on creative session in Kathmandu.,Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,0.0
Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,1.0
Pencil Sketching Kathmandu. Discover Pencil Sketching Kathmandu with our expert instructors. Perfect for beginners.,Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,0.0
Traditional Mask Painting. Discover Traditional Mask Painting with our expert instructors. Perfect for beginners.,New York Cheesecake. Master the art of New York Cheesecake. A hands-on creative session in Kathmandu.,0.0
Double Chocolate Brownies. Immersive Double Chocolate Brownies experience. Learn traditional techniques and modern styles.,Classic Croissant Masterclass. Immersive Classic Croissant Masterclass experience. Learn traditional techniques and modern styles.,1.0
Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,0.0
Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,1.0
Metal Hammering (Copper). Immersive Metal Hammering (Copper) experience. Learn traditional techniques and modern styles.,Traditional Mask Painting. Immersive Traditional Mask Painting experience. Learn traditional techniques and modern styles.,1.0
Sourdough Bread Making. Join our Sourdough Bread Making workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,0.0
Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,Newari Wood Carving. Immersive Newari Wood Carving experience. Learn traditional techniques and modern styles.,1.0
